1, 2.07082141, -24426.14579265, 334.88595362, -2382.17692876, -2090.27458582, -268.03551652, -32.92925642, -26128.01634331, 27.94808149, -1596.92926588, -3212.49483635, -899.43160365, -44352.36288416, -47.01812168, -2226.5275568, -398.59653227, -1844.05361562, -1314.24946474, -1361.81382223, -1496.41592784, -645.19672646, -479.42698022, -1880.66786893, -750.40806515, -1876.30012615, -953.31898548, -433.09508239, -3285.18369939, 83.95328105, -674.34601745, -15.6885501, -22.68501686, 44.43188489, -3507.5088516, -914.32274381, -2086.58959515, -9241.28137368, -1957.51607284, -2440.36797083, -1149.21991241, -1837.00560237, -629.31982356, -21.32248691, -5573.64556165, -992.80801085, -501.95280568, 86.28532538, -288.99058948, -692.60425631, -17.53804845, -1320.31644144, -1824.28730274, -299.21027267, -1060.53942123, -2799.15474256, -38711.00136575, -1059.13967376, -926.73292849, -717.40212797, -393.68067385, 435.21341086, -1184.61208229, -787.33621892, -229.86552047, -963.23723834, 525.44242316, -1500.78641065, -1518.6499015, -824.00766304, -2454.63604369, -1459.57286015, -2158.12418789, 548.78663386, -998.17095573, -1472.751562, -1402.33041385, -408.07648621, -2133.54132723, -1282.07303737, -1893.79695523, -1776.91315061, -589.78276345, -3598.48792189, -407.88230237, -881.20868515, -1806.75421568, -861.6559339, -602.39236859, -819.1801113, -154.9168211, -696.62796358, -790.85150931, -1647.91340135, -666.48296135, 72.02741449, -1098.29831833, -1286.28370088, -2408.32766821, -78.47886432, -1320.31867102, -965.4158159, -1155.99213537, -1686.22128082, -1599.91246664, 117.05720063, -1487.19332694, -76012.48398029, -945.20186094, 180.567482, -1130.79339465, -1794.82690051, -338.98750764, -753.56087722, 239.13366495, -1045.13190424, -1131.45812684, -7.85526687, -1215.60664698, 189.77321812, -5397.71493681, -338.52458246, -1646.99711789, -1294.07832709, 243.36672777, -3116.90441362, -1093.97267306, -662.51842178, -2085.99714768, -1480.77011903, -1726.40832337, -811.16416901, -2900.36957998, -747.34610695, -1440.54999083, 322.86947124, -886.10984028, -1854.18023782, -1688.24801172, -896.09699918, -293.93184955, -1397.28291248, -13.20419355, 10.5240263, -260.53888649, -242.32825668, -377.62953962, -939.86912062, 371.9481402, -159.70677473, -1544.91067059
2, 273.75369454, -965.77570814, -293.72363967, -2414.37784528, -221214.33360828, 149.9574843, -1138.43926152, -1456.99090518, -1.32124613, -753.85957732, 158.57886268, -797.15049838, -346.21565888, -1915.24360425, -3061.72891636, -41.025071, -617.91616088, -55347.70759333, -4865.405557, -501.23718294, -350.87741495, -941.17577087, -141.88522201, 270.30680305, -1053.92882972, -1372.60596223, 260.98991451, 314.94876571, -799.5784456, -2572.56883759, 145.20841366, -902.50422284, -1044.2450134, -615.74995452, -1926.08455506, -944.42000113, -8413.23546041, -331.05960415, -814.97106953, -665.47929617, 103.74411535, -899.81672191, -578.49207222, 212.07564621, 255.0026558, -26874.00911642, -374.87805301, -445.7814936, -132.44461572, -1119.92135104, -423.31863064, -1739.45200489, -647.27897257, -38.41363369, -2082.59777831, 230.03067338, -2910.90068318, -901.11654083, 319.88658895, -737.23770344, -235.83566001, -328.64407865, -284.137917, -902.80992241, -954.31701466, 3.19089662, 529.88259527, -564.20987388, -1168.20529271, 655.60272384, -19480.09668915, 579.84924344, -1949.49973674, 701.75367506, -1525.13680271, -249.5884861, 372.56085887, -837.40461387, -708.29810103, -1601.85954048, -554.60402461, -450.533106, -1392.24747817, 637.662359, 27.579534, 287.79656586, -1456.76599208, -947.04039449, 145.17148166, 184.68808681, 539.78386371, -2874.52346736, -218.66013293, -1869.13695499, -1638.79876938, -435.89012081, -1179.64834283, 177.34244791, -759.44860194, -3311.39963881, -1326.89879097, -1624.37342806, -694.26618234, -1624.50835369, -2688.61125111, -877.61065496, -1090.62014375, -591.63002667, -3337.4248007, -139.27970415, -420.28778458, 187.38342014, -1900.7061434, 173.82493338, -959.84636847, -177.47193124, 889.05284668, -2575.46833588, 2.92303738, -1380.57906823, -2058.24055345, -862.50074988, -101.18502506, -1232.95885325, -1093.61584217, -934.54309006, -2202.11898749, -1551.87122719, -58.79698737, -1857.72651656, -677.56390175, -2778.99072369, -382.66893917, -528.9262012, 56.31932555, -1674.3909856, -1108.62956703, -595.82263501, -2334.32594607, -218.50709566, 172.74997863, 247.04702788, -735.49819878, -26285.27951681, -17.61971754, -23.69648577, 517.84154965, -1464.5772257, -3015.07233509, -708.52744803
3, -896.66613875, -323.91574779, -947.8235416, -913.68255773, 694.57802092, -2121.61634039, -1277.81602015, -1583.2836548, -795.3152389, 155.73118553, -4025.74055982, -2499.22185647, -2097.1630935, -1076.21812815, 152.58249246, -594.06510783, -1815.16854255, -823.21168381, -973.28990022, -601.26943115, -1466.12528802, -1060.38905011, -101.9508499, -746.98044017, -56.24920091, -1297.34239208, -1321.05768899, -2523.78641769, -478.1277265, -944.68900882, -297.47696415, -1675.60093339, -320.82360616, -1534.86440405, 402.63975413, -3340.43779745, -1816.6479803, 33.7937644, -1269.69084587, -334.03298419, -902.90754151, -3101.34800335, 459.95942982, -2266.15416215, -1330.06811386, -700.3062559, -569.2487453, -1512.90967691, -2596.0844754, -1239.59460666, -1384.56649097, -2452.17525455, -770.85227096, -1497.31254866, -909.64598204, -710.71679531, -1447.88733017, -168.66188757, -317.38978193, -1625.76867789, -200.79748272, -1234.63083002, -474.28340096, -1076.17423851, -1287.1903215, -970.56249495, -27459.80565176, -926.07888824, -173.89286082, -2033.65381602, -2266.24813291, 174.76100214, -1531.7380126, -979.96227616, 566.29659385, -416.71677112, -412.94337206, -445.59819099, -10.08870873, -1072.35566383, 108.82314089, -503.74580333, -14.49888265, -2281.1225447, -312.04978919, -223.66569638, -2170.51184272, -111.76092606, -140.83017927, 680.07219436, -2282.28721139, 46.71268864, -1340.40523951, 95.92717051, 407.97005749, -189.67345289, -1282.65802044, -320.07199479, -285.62567892, -476.53389228, -717.03188272, 108.35145237, 382.10999733, -506.88580496, -1313.77530904, -2178.49754694, -761.77576407, -1647.90477973, -982.58998331, -817.43541221, -939.84806227, -1607.63754544, -1425.02303001, -79.52689693, -489.39700506, 26.91344696, -1809.93326975, -1595.50440877, -38057.10204388, -2539.56895056, -1850.68290746, -1757.93746903, -892.1662795, 404.98742399, -209.94549446, -79.38409622, -567.02874608, -1016.74529297, 14.53056291, 666.38726742, -5038.49884812, 185.53170502, -597.03797111, -2583.59538909, -408.66990831, -788.27519551, -1008.32764521, -2003.8557369, -572.71417662, -703.685027, 272.223477, -148.64744571, -1396.416803, -3583.75623785, -153.18027006, -340.93270529, -40131.28979129, -737.07608923, -759.38077712, -468.83093796
4, -2004.80951632, 703.88302801, 128.94252322, -172.12302781, -72.78354186, -2960.70022183, -3622.31827086, -3568.10259912, -2346.49543747, -2716.76561802, -1983.85919788, -1791.67423804, -2065.44291489, -2373.39467323, -728.68086057, -725.08967319, -387.02829769, -386.96098139, -1150.37435099, 354.83352894, -3562.76241917, -799.1479423, -243.25102905, 852.2273361, -1879.35789354, -1610.35260495, -2763.1733205, -30.62897532, -1077.04279216, -3152.23431411, 98.58610736, -1092.04674277, -828.6654769, -709.47578688, 220.13191186, -713.16096335, 385.42720704, -930.23757027, -2176.10224272, -2153.26264901, 465.23464521, -195287.01275971, -2551.34318113, -1742.8189622, -891.37361794, 293.86997097, 180.81845498, -1744.23977764, -172762.06555999, -678.87311144, -1675.88468769, -793.06025927, -1238.67673124, -603.01739754, -1438.77994975, -891.76591124, -644.61066501, 996.72923665, -1934.88782259, -813.23017867, -1439.54780114, -14200.58912177, -1671.67411423, -390.31349977, 987.59971358, 512.8754078, -1909.91428668, -278.93306005, -459.8937765, -1397.63987191, 109.91364849, -100.60003424, -330.14550727, -345.44285585, -1418.13192735, 258.17470995, -1416.02892529, -2360.58270869, 918.69930812, 95.90762096, 578.53164244, -1173.48708582, 721.70067585, -55.84881835, -1382.41639926, -62993.13390656, -352.13990085, 85.27526242, -1234.14366985, -1267.19602147, -1927.21604734, -112.03485985, -1172.39750081, -300.46374229, -2265.95695793, 384.99294967, -96.96907297, -2022.33444941, -4293.07442198, -1382.96563889, 156.23198863, -512.0900189, -1581.33571074, -1373.2247543, -504.91407338, -40.75954499, -1305.51441796, -609.02999905, -1237.43238659, 113.49469026, -456.63205208, -4894.78405736, -18122.38571873, 624.39797479, -389.90387361, -2888.73078842, 212.37885323, -3628.93946297, 12.02200801, -109.85765612, -593.67278127, -21.79617296, -979.94988033, -7277.88106555, -833.45575355, -512.39439777, -92.84872532, -10135.63960592, 1107.45490604, -2670.27482438, -83423.54312064, 68.7199068, -4434.39965948, -80951.07342851, 851.13648452, -840.91806775, -1163.53034225, -1379.32633512, -5066.01443376, -2444.55687107, -895.80398981, 187.12847751, -749.04693448, -120.47232347, 120.2403479, -976.28333949, -389.0107164, 1006.36952056, 96.06697974, -437.56927027
5, -1169.40320095, -2892.78979593, 580.08414727, -420.02466698, 225.65718592, -566.67742083, -44147.88409695, -2417.46127968, 434.56516584, -3834.51416632, -92492.58430653, 19.95523882, 167.33507595, -1191.55855699, -843.30707223, 195.6145365, -572.29790954, -471.62217332, -89.51559745, -4297.76986239, -48817.00931726, 224.1975961, -1429.55907547, 168.23022384, -1577.04558073, -351.99169208, -853.67944545, -1775.50693097, -112318.28400006, 230.28387989, -1492.4257627, -115.73670271, -1947.99645105, 392.13527994, 247.56841791, -64734.99906512, -62523.17038575, 103.13596375, -845.07938905, 475.94253987, -2347.20408381, -4332.70591499, -795.45486118, -533.23272318, -394.57302738, -483.14529344, -341.99972942, -526.79168154, -1149.27520443, -2238.36475811, -276.05605994, -709.13070931, -2038.6746353, -1300.41905559, 166.90757452, -2587.9989341, -164821.72566257, -31493.57293338, -2504.94965972, 39.36337864, -1226.69099365, -63762.98717502, 324.83389554, 302.36723331, -315.32168111, 169.16056173, -2444.36437389, -2303.98132738, -1547.30407205, -1469.77831094, -239598.45463456, -731.59338359, -2172.90179911, -2026.35276795, -1519.94765669, -754.5655166, -180.26030291, -492.1525534, -1981.03807781, -1992.49605569, -2474.32807536, -1148.88040803, -1370.63242245, -2261.91284493, -442.7137778, -390.57371804, -824.64230818, 170.12830864, -1807.16979234, 577.9248439, 108.57579612, 524.0043972, -6250.70730478, -263.58533701, -944.76389811, -694.18514038, -863.06130217, -1517.14176495, 228.9349824, -414.35572584, -3002.14047755, -1147.72889742, -3729.10746454, 790.44605156, 432.06863018, 620.81232985, -2035.99696395, -452.66420334, -2326.16046783, 746.35740462, -2733.72242865, -1233.91596853, -2498.72447032, -185.53262536, -763.76449779, -2252.00807755, -950.91573891, -1527.24751205, -1374.18375368, -1591.1862306, 253.70316098, -905.65152823, -367.04926693, -307.84856938, 395.04740083, -354.23324684, 353.13972936, -1774.95420968, -1640.69733828, -1051.55193127, -1807.25535996, -583.82776106, -603.88599772, -535.25510105, 316.2127136, -756.92278871, -1277.06712027, -1414.65955016, 191.36535532, 393.7591142, -367.84685072, -365.27999975, -330.1452562, -1230.1897512, -873.07268987, -571.58874345, -550.93019233, 516.59956495, -1502.75548242, -21848.93685241
6, -3150.69068425, -88.97493547, -634.14771807, -1317.95510354, -2920.2841389, 64.18236136, -1498.39252284, -1322.00633645, -600.14555464, -305.88703215, -891.77100452, -575.88315753, 225.72256081, -2567.76469448, -2548.89248089, -2800.22400979, -2409.27321095, -69066.15147225, -358.72004923, -1302.98184768, -2786.74776317, -2431.67371753, -1493.25199895, 773.94034866, -664.81485814, -2953.57333782, 198.66331472, -498.72199991, -2511.18665529, -349.82960594, -2713.61185475, -2394.46709849, -320.53076619, -2089.32490362, -379.43058609, -949.88869465, -2144.94797718, -1789.24798175, -819.96143755, -210.47182498, -513.9262296, -176.10932514, -269.0771956, 289.12656126, -6274.01214074, 372.87543891, -596.32198584, -103654.97850261, -1495.19870904, -1211.16793713, -130.9280187, -75798.16189975, -2987.84016099, -539.38749053, -310.27603364, -1205.40015428, -3250.08560923, -470.14939186, -1818.76873398, -53376.02958651, 405.94124246, -1139.63783303, 482.38046496, -516.51286301, -1611.04538843, -2954.23584024, 36.1729439, -1945.85523444, -1303.21334448, -83556.84844372, -2037.69168889, 481.93320516, -533.70694078, 125.25349185, -963.82186165, -1273.74122309, -327.21439842, 51.8663316, -2361.79798479, -388.74083299, -1692.01435439, -33588.12030934, -1448.82581186, 577.2445388, -1098.86529207, -931.8100977, -4049.21254605, -1442.58341269, -792.4451175, -574.35578652, 139.72516268, -488.8831787, -3210.14184967, -231.98217316, -1282.30552164, -814.648025, -356.11433694, -263.53613382, 396.56774318, 236.21044105, 206.08789056, -1021.8858857, -1666.50566796, 155.8225464, -427.22053556, -1304.24616557, -881.11961005, -2812.0063388, -427.84960651, -1699.91263893, -921.34807256, 205.19401345, 237.20965693, -387.27449503, -221.29864468, -187.3080338, -1071.94090888, -4.00791141, -1103.59591009, 195.82419113, -198.73994819, -1863.05171122, -223.86203423, 42.26133154, -3286.91235998, -1155.17357748, -559.42623815, 25.13124849, -1817.64001976, 764.29895828, 264.70149979, -1529.795062, -517.40431565, -64327.23187729, -751.86269918, 618.23280902, 880.73589034, -1533.90622191, -1720.86581087, -101463.73408515, -19704.05800235, -904.30207086, 256.46770593, -1594.32657355, -97.96791252, -1804.33373725, -2380.61138219, -735.9165976, 398.91620022, -5279.00392651
7, -905.90894373, -83.4264119, 350.62854265, -199.71285238, 386.92161526, 550.17582319, -4711.36265549, -868.94933343, -708.67783525, 461.42429452, 101.02169026, -647.05505199, -584.52862919, -146.97069374, -1202.78429711, -589.02266923, 797.31570948, 173.34964038, -1607.50609381, 450.10919587, 92.11000214, -1571.95077569, -204.07426899, -3673.08555808, -1397.13105595, -1627.41320527, 498.05966025, -1780.86857874, -2341.36717773, -1049.89135978, -85.71861123, -590.12482306, 81.90820374, -1746.23181466, -930.30513752, -984.60420881, 996.54178956, 125.84355954, -846.4833019, 199.05413678, 685.77413382, -904.54167898, 231.94393042, 615.95264138, -514.12146907, -619.60828033, 343.49693606, -2154.97370939, -255.17007369, -2247.24143429, -915.44027463, -1759.47705848, -871.07230987, -2588.90476265, -2718.74282468, -758.87608903, -2078.2758151, -978.25245967, -40649.24174135, -1345.54480301, -2061.01611699, -893.48575377, -3069.38151155, -1763.11803348, 590.2741079, -103.40935983, -1913.60175231, -203.32715097, -3136.16780729, -161.30823969, -1367.04658309, -362.18227259, -673.93356249, -361.45075034, -529.42148703, 414.81827144, -128.61393293, -637.10504032, 789.76169849, -60849.1425348, -1150.54625796, -988.43775133, -1559.21126877, -1046.79423821, -619.16033253, -1505.92668819, -1113.67851952, -919.58686224, -883.57894903, -3170.58483015, -2238.69912641, 1056.19084568, -2764.05914039, -333.49683798, -374.94872373, -1368.4701551, 706.82965007, 174.98061434, -21.19140716, -781.07285405, -48.46731178, 621.47343573, -1155.39681641, -267.95659317, 41.59142019, -753.66431793, -1163.02310246, -1406.34970949, -1597.40549039, -678.27073954, -233.41260934, -170.28012037, -108.78949339, -1770.34377473, -3001.30404791, -2831.52509408, 44.63032785, -173.68606886, -4638.80856433, 204.9009315, -1204.2582762, -155.15711796, -2336.64119851, -818.59791954, 201.97725506, 723.74723361, -751.02340641, -1914.26746834, -1819.85136061, -917.3107728, -1045.76053645, -719.35285739, -2282.68584906, -27.56932329, -898.93260713, -3970.87647715, -497.67289436, -1338.59719546, 611.86209976, -2321.66017176, -2158.90564698, -1512.49587314, -37.55022876, -32837.73320266, -434.98450302, -1503.43392161, -578.35932822, -1602.612811, 346.82470329, 7.8488849
8, 2.71527343, -1589.27538916, -3450.87632415, -1853.78303914, -800.21938061, -2181.67356307, -2297.46329293, 72.00412757, -471.46045124, -2075.23345519, -884.78961191, -2065.2610044, -248.54738047, -76025.83438203, -853.90325969, -487.1272642, -337.88370536, -2418.95637094, -872.41711206, -1093.44736403, 112.1175468, -1747.95431537, -549.22587633, -940.03888143, 1039.64327321, -1424.84524105, -856.24966937, -1558.69860375, -80.12534312, -779.06426739, 771.56419022, -2066.18541177, -648.20144763, -848.81344023, -140.16259642, -1070.6551667, 585.81635036, 259.45484433, 64.94226734, -1078.73884431, 295.5681703, -656.46883801, -495.43535507, -51093.66352766, -123.70144497, -1241.14597615, -2130.17631031, -946.76573291, -665.83855405, -1344.16735063, -747.809467, -2562.01982497, -772.45911609, -906.69752755, -1281.78228065, -2885.73015056, 294.28285575, -94.63786871, 806.0369072, -2044.37955675, -7.24406042, -3181.20994133, -1545.59829524, -993.25186857, -1128.12426783, -25206.3658781, -3899.44270955, -1853.8684813, -2221.15751145, -302.42169141, -987.60182518, -37.21709283, -1328.47361053, -2602.70854201, 489.88918623, -341.32089828, -657.35887233, -639.7425476, 448.75790039, -1026.85640869, -17.70990626, -1124.34207499, -1591.64613163, 266.60781204, -1660.62531971, -1156.93281037, -1185.70936305, -28.75627814, -2049.73755369, -1371.06307402, -285.99108017, -691.17627331, -1654.14302115, -224.5371057, 300.35450679, -434.87227461, -1120.97208684, -875.98995885, -2273.93715026, -636.13422181, -1530.50552944, -335.58045064, 216.72833147, 711.98700096, -955.20092786, -1720.19534097, -56257.70287597, -1775.16541025, -1845.59998845, -197.45680828, -1351.56211913, -250.54929204, -1076.71448378, -1714.42812145, 0.70272565, -513.08949257, 257.81484984, -3915.6101732, -977.12514773, -1701.85511553, -926.04109195, -1747.34657615, -505.17764935, 369.07977174, -333.45715506, -446.72090619, 190.87816759, -2905.29551083, -881.77744879, 422.9432438, 476.28316782, -159.44714774, -2389.05909231, 585.00350782, -637.29722985, -986.02645749, -1381.32856215, -1655.79932844, -2431.64840032, -801.78757328, -5036.19937919, -2861.89343342, -156.28647013, -6680.55227787, -218986.49252992, -469.88535396, -9251.42023113, -376.13202689, -482.86017906, -2275.07653456
9, -1375.4164119, -554.32569928, -2724.56707631, -605.14315969, -1853.50535043, -686.86592076, -895.69244352, -1484.6599692, -1229.38894155, -1596.2736369, -1062.56940642, -348.96949755, -107.51432643, 117.90211171, -921.13112467, 945.48482201, -330.36403405, -7411.67847065, 635.23182941, -92.66740825, -363.92010024, 266.43294806, 528.28914851, -991.38489373, -584.6713279, -19.67265384, -517.85265093, 781.21878459, 117.52981902, -1546.17591474, -1122.75305952, -1481.73885078, -1132.40641248, -594.88455021, -1623.52679737, 365.57304066, -2273.15295902, -1414.00113704, -122.34808587, -1221.57919074, 252.77234162, -1581.04222131, -897.85199995, -27.28216072, -1002.40102263, -8.21028643, 388.17311403, -107.96311455, -1140.8029215, -2396.986589, -376.67185627, -2998.311626, -967.33635929, -660.37142105, 47.89344169, -3155.8397511, -193.18695123, -67.70719079, -112.51953389, -1193.83385191, 56.1971161, -1651.29072952, -731.94542022, -1017.28646645, -3429.38965511, -1870.03816269, 173.47425068, -960.69600815, 149.09804028, -883.43780936, -2237.34874715, -198.17282114, -1124.84023469, -681.17054713, 62.26451212, -603.45337037, -169.41677403, 186.55812041, -776.69071697, -498.78074563, -1801.63355957, -1457.24694806, -3464.78765524, 291.04119997, -979.04350354, 388.5001862, 92.98136778, -244.76391402, -526.78648027, -1521.71630505, -749.79072666, -1404.83181977, -719.03030668, -2467.88679333, -1082.17600689, -564.57265089, -2008.99396018, -1900.74724141, -2223.38426598, -517.16465202, -21.38116678, 474.93194525, -476.15334611, -983.94721936, -2024.0331949, -752.97224054, -2523.06884873, -3345.69471414, -1707.21349578, -214.01912692, -1326.70904345, 680.75231206, -166.41328931, -1429.50833288, 327.53382131, -563.45820162, 711.32783556, -1316.15590495, -1113.12213644, -2483.37929775, -875.39112279, -698.44373342, 161.06169677, 532.52552692, -579.26530898, -2011.6251368, 126.59605464, -58442.11225955, -1480.20494868, -661.43330951, -605.14127737, -10.16187397, -2870.02059065, -1320.85162004, -675.88157077, -3013.7498851, -2873.03493289, -2564.19068275, -1339.44958131, -1326.24289131, -2561.95796241, -1635.77881458, -164.72532545, -966.50542235, -905.10168493, -1185.06726053, -917.37288748, -32619.35670226, -2604.61987704, -556.42986954
10, 92.15677925, -437.35723238, -68743.26756381, 231.7238082, -141.64363615, -2230.11955535, -2231.02155673, -2475.89374506, 53.53629482, 133.2072448, -2386.51919478, -56.65014303, 192.37785206, -1042.28020428, -951.71619609, -171.5365178, 211.04871975, -1957.54532262, -1633.87146056, 11.85596962, -207.758744, -3112.37246429, -1540.7732238, -1712.36706853, 589.9772819, 705.69867346, -588.96623468, -272.64125727, -1738.54368965, -1267.6396455, 184.34145451, -311.65498387, 206.77301306, -463.23565352, -2159.91939934, -711.18432451, 42.47054632, -3199.85951047, -1500.69360253, -236.46028658, -1314.53139807, -3177.66747665, 47.22226083, -593.57043262, -861.00114812, -2305.49183826, 139.27458406, -1525.2711469, -624.97408826, 78.95388281, -2237.69945732, -1749.60024105, -2209.17894031, -1474.4555546, -121.2736714, -981.39028834, -1734.91784618, 490.4097219, -1837.77327729, -119.32251624, -384.95391082, 88.58460102, 590.90460501, -2868.06328062, -1940.48500832, -14.86491862, 218.91117372, -2018.05966982, -327.9076772, -74987.21263626, -1156.49980264, -150.57816864, -48548.06507424, -2430.20174559, -1912.10008489, -469.9064336, 151.81955898, 420.35302001, -671.82222853, -472.13299507, 307.57023865, 490.49392501, 234.17026246, 387.72569114, -134.7044291, -1892.55383165, 643.53364368, -404.97605001, -886.97487337, -13.61182866, -542.48516998, -176.30841664, -38084.55116244, -2073.45936303, -191.55434906, -2759.55870185, -751.30642202, -204.23287754, -62168.87724003, -845.85442008, -1588.4167245, -520.7192916, 1066.08401555, -2002.79467499, -2773.65510141, -1171.50684655, -448.6350226, 526.52759783, -186.12569032, -742.83377832, -445.94263025, -1117.99077639, -1015.85033446, -1660.57575091, -2147.53069467, 361.74754614, -1893.39984193, -589.16460172, -2237.84841128, -749.72367047, -1578.99508033, -629.60035692, -1027.08468566, -121.73998459, -1085.70460444, -29.53008811, 197.54171305, 495.56368724, -545.17597669, 341.20955898, -166.01556304, -8252.50596529, -254.90619515, 559.53405095, -2830.27909076, 525.28101016, 771.17077065, -346.63003874, 599.40214376, -35.32350366, 204.88873212, -679.66390536, -2312.20857657, -1101.32578691, -159.51699253, -519.80963757, -527.04133879, -31792.01897555, -110.7151973, -1612.34580004
